id,pack_type,extra_time,extra_flow,pack_change,contract,loss
1902,1,-46.5,-186.1270361,0,0,1
1903,1,1111.666667,-59.53679354,0,0,1
1904,2,-91,43.16190528,0,1,1
1905,1,223.8333333,-89.90822552,0,0,0
1906,1,390.8333333,-28.8840876,0,1,0
1907,1,107,-59.84407503,0,0,1
1908,1,56.16666667,-268.6204473,0,0,1
1909,1,50.5,-59.98821115,0,0,1
1910,1,40.66666667,-41.00499104,0,0,1
1911,1,632.3333333,167.0499595,0,1,0
1912,1,21.33333333,-60,0,0,1
1913,1,589.1666667,97.98767191,0,1,0
1914,1,170.3333333,-43.38441029,0,0,0
1915,1,20.66666667,-49.88975733,0,0,1
1916,1,0,707.5097141,0,0,1
1917,1,-145.6666667,-58.66011628,0,0,1
1918,1,-112,-59.97945473,0,0,1
1919,1,232.25,-22.97133767,0,0,1
1920,1,55.16666667,-261.7523988,0,0,1
1921,1,885,-299.0390876,0,0,1
1922,1,-42.16666667,-27.74864233,0,1,1
1923,1,344.1,-11.33945201,0,1,1
1924,1,-200,346.8790118,0,1,0
1925,1,808.1666667,-52.14931439,0,0,0
1926,1,232.8333333,443.3486405,0,0,1
1927,1,4290.833333,-54.89155813,0,0,1
1928,1,50.78333333,304.0456938,0,0,1
1929,1,562,-21.00661427,0,1,0
1930,1,173,-34.16139751,0,0,0
1931,1,175.1666667,-59.74479103,0,0,1
1932,1,-14.83333333,-171.3174125,0,0,1
1933,1,1019.683333,-113.4077969,0,1,1
1934,1,555.1666667,-156.0090972,0,0,0
1935,1,2462.666667,-292.2910415,0,0,0
1936,1,329.6666667,-22.74917134,0,0,0
1937,1,-380,-60,0,0,1
1938,1,-206.5,-39.05540935,0,0,1
1939,1,361.8333333,8.084297843,0,1,0
1940,1,-238.5,-59.84824657,0,0,1
1941,1,-140,-60,0,0,1
1942,1,50.5,-24.05705668,0,0,0
1943,1,55.66666667,-216.0130284,0,0,1
1944,1,-224,-60,0,0,1
1945,1,105.8333333,-24.95272194,0,0,1
1946,1,-90.83333333,-19.0043788,0,0,1
1947,1,144.1666667,-196.6119629,0,1,1
1948,1,478.4333333,-79.4504633,0,1,1
1949,1,-140,-60,0,0,1
1950,1,-79.91666667,-59.83859893,0,0,1
1951,1,29.5,-59.73011947,0,0,1
1952,1,-22.5,-59.28470071,0,1,1
1953,1,-380,-60,0,0,1
1954,1,-35,-300,0,0,1
1955,1,97.93333333,-16.35652105,0,0,1
1956,1,2473.333333,-229.7578133,0,0,1
1957,1,465.5,114.9144603,1,1,0
1958,1,443.5,-45.52466502,0,1,0
1959,1,-244.3333333,-59.85045886,0,0,1
1960,1,78.83333333,-196.1786643,0,0,1
1961,1,-193,-55.20540033,0,0,1
1962,1,183,-27.98369392,0,0,1
1963,1,956,-155.7586286,0,0,0
1964,1,702.3333333,-37.23556368,0,1,1
1965,1,568.3333333,-22.02033401,0,0,1
1966,1,43.33333333,-299.8006136,0,0,1
1967,1,420.5,-59.97331306,0,0,1
1968,1,-10,-59.99404831,0,0,1
1969,1,-114.8333333,-59.87065601,0,0,1
1970,1,-55.83333333,-59.7867159,0,0,1
1971,1,-196.1666667,-58.43199062,0,0,1
1972,2,1255,-1298.432,0,0,0
1973,1,1691.166667,-31.30563386,0,0,1
1974,1,182.6666667,-147.7038545,0,0,1
1975,1,818.6666667,39.24470815,0,1,1
1976,1,-19.5,-144.8543312,0,0,1
1977,1,-76.36666667,-59.82364535,0,0,1
1978,1,1180,-60,0,0,1
1979,1,13.5,50.89474414,0,1,1
1980,1,62.33333333,-33.96804651,0,0,1
1981,1,-14.33333333,-179.1605576,0,0,1
1982,1,-11.33333333,51.13400693,0,0,1
1983,1,78,-162.8111798,0,1,1
1984,1,-275.5,-37.88709219,0,0,1
1985,1,1803.166667,6.488866286,0,1,1
1986,1,348.6666667,-60,0,0,1
1987,1,111.3333333,-40.19212912,0,1,0
1988,1,281.1666667,-59.84059683,0,0,1
1989,1,-117.5,-2.027877172,0,0,1
1990,1,518,0.056260426,0,0,1
1991,1,-140,-60,0,0,1
1992,1,-49.83333333,-294.9785705,0,0,1
1993,1,540.8333333,-32.55694266,0,0,0
1994,1,573.6666667,-59.83531751,0,1,1
1995,1,365.1666667,45.13815645,0,1,1
1996,1,-249.1666667,-59.64925766,0,0,1
1997,1,310.6666667,-79.69524569,0,0,0
1998,1,-20.83333333,-255.5522308,0,0,1
1999,1,-334.6666667,-30.1952485,0,0,1
2000,1,58.5,-22.90240415,0,0,1
2001,1,-276,-57.24047716,0,0,1
2002,1,11,-58.68992314,0,0,1
2003,1,-50,-897,0,0,1
2004,1,-111,-59.80874944,0,0,1
2005,1,-138.3333333,-58.83017572,0,0,1
2006,1,111.3,-52.80388236,0,0,1
2007,1,-199.8333333,-682,0,0,1
2008,2,4006.333333,-775.207485,0,1,0
2009,1,18,-172.9120386,0,1,1
2010,1,256.7166667,-58.80417156,0,0,1
2011,1,-50,-272.8991556,0,0,1
2012,1,-24.66666667,-191.6264195,0,0,1
2013,1,-353.6666667,-58.69310951,0,0,1
2014,1,-181.1666667,-60,0,0,1
2015,1,150.1666667,-58.14468368,0,0,1
2016,1,5.633333333,-299.7135728,0,0,1
2017,1,30.83333333,-57.18505049,0,0,1
2018,1,511.6666667,105.4861449,0,0,0
2019,1,-320,-60,0,0,1
2020,1,10,-300,0,0,1
2021,1,786.3333333,-49.39463158,0,1,1
2022,1,-76.16666667,-59.25371332,0,0,1
2023,1,1023.333333,86.97449509,0,1,0
2024,1,255.8333333,52.81342925,0,1,0
2025,1,-11,-48.19439524,0,0,1
2026,1,2841.75,-133.9083238,0,0,1
2027,2,2260,-38.39954747,0,1,0
2028,1,-150.3333333,11.40133653,0,0,1
2029,1,-169.8333333,-59.72630429,0,0,1
2030,2,-496,-230.1996781,0,1,0
2031,1,1190.85,-59.85963865,0,0,1
2032,1,267.3333333,-59.65037554,0,0,1
2033,1,13,-211.0488155,0,0,1
2034,1,596.1666667,30.11978481,0,0,1
2035,1,52.5,-82.53240759,0,0,1
2036,1,23.5,-59.79155974,0,0,1
2037,1,-6.666666667,-202.7833074,0,0,1
2038,1,-50,-130,0,0,1
2039,1,4268,-59.52794685,0,0,1
2040,1,-50,-614,0,0,1
2041,1,460.1666667,-15.14760373,0,0,1
2042,1,1508.5,-220.1735815,0,0,1
2043,1,-196.8333333,-60,0,0,1
2044,1,390,86.62855761,0,0,1
2045,1,23.16666667,-59.95605165,0,0,1
2046,1,54.5,-49.72907743,0,0,1
2047,1,168.3333333,-55.33077788,0,0,1
2048,1,0,-296.7140207,0,0,1
2049,1,-9.833333333,-299.9650262,0,0,1
2050,1,176.6666667,-21.70926146,0,0,1
2051,1,193.3,-25.64487656,0,0,1
2052,1,-33,-40.61278959,0,0,1
2053,1,328,-17.71503908,0,0,1
2054,1,413.5,108.1987237,0,1,0
2055,1,-87.16666667,-21.4347379,0,1,0
2056,1,47.16666667,-175.0793549,0,0,1
2057,1,52.83333333,-43.18358274,0,0,1
2058,1,380.8333333,-42.09238495,0,0,1
2059,1,-181,-50.22433937,1,0,1
2060,1,-155.1666667,-59.8580087,0,0,1
2061,1,2404,-59.90931693,0,0,1
2062,1,-27.66666667,-59.5805192,0,0,1
2063,1,490,-230.1607862,0,0,1
2064,1,-12.16666667,-110.312853,0,0,1
2065,1,-23,-278.5139804,0,0,1
2066,1,-375.5,24.34236595,0,0,1
2067,1,-155,-59.7150866,0,0,1
2068,1,-176,-60,0,0,1
2069,1,-369.8333333,-47.18816757,0,0,1
2070,1,-20,-300,0,0,1
2071,1,17.23333333,-274.5536624,0,0,1
2072,1,-185.6666667,-59.58788986,0,0,1
2073,1,-7,-215.7564023,0,0,1
2074,1,-8.333333333,-270.3782173,0,0,1
2075,1,12.33333333,-135.5396444,0,1,0
2076,1,-198.6666667,-59.26328993,0,0,1
2077,1,-363.6666667,-59.92227011,0,0,1
2078,1,-190.3333333,-60,0,0,1
2079,1,-148.65,-38.53194688,0,0,1
2080,1,-99.5,-57.547704,0,0,1
2081,1,-196.1666667,-59.99723279,0,0,1
2082,1,-260.1666667,11.23390475,0,0,1
2083,1,-139.1666667,-59.91779856,0,0,1
2084,1,-200,-319,0,0,1
2085,1,-107.3333333,-54.32799599,0,0,1
2086,1,-137.3333333,-59.89743137,0,0,1
2087,1,33.66666667,-59.44903694,0,0,1
2088,1,706.1666667,179.8639632,0,1,0
2089,1,-20,-298.9291306,0,0,1
2090,1,76.5,-59.84288788,0,0,1
2091,1,-44.5,-20.29906056,0,0,1
2092,1,-179.3333333,-29.91900339,0,0,1
2093,2,1446,-334.007123,0,1,1
2094,1,49.6,-60,0,0,1
2095,1,150.1666667,-255.1330833,0,0,1
2096,1,-197.5,-60,0,0,1
2097,1,-154.6666667,-59.77930797,0,0,1
2098,1,-334.8333333,-59.65472243,0,0,1
2099,1,148.5,-58.94255933,0,0,1
2100,1,-44,-191.7212473,0,0,1
2101,1,-187,-59.90393484,0,0,1
2102,1,702.6666667,-60,0,0,1
2103,2,733.6333333,-196.8355365,0,1,1
2104,1,33.95,-270.5938038,0,0,1
2105,1,9.666666667,-59.97273795,0,0,1
2106,1,47.5,-78.19135507,0,1,1
2107,1,157.6666667,223.2793259,0,1,0
2108,1,-44.16666667,-75.0893761,0,0,1
2109,1,13.08333333,-58.91009209,0,0,1
2110,1,351.1666667,-26.60167807,0,0,1
2111,1,-259.4666667,-57.52122151,0,0,1
2112,1,130.6666667,-277.9608316,0,0,1
2113,1,-35.63333333,-56.04140221,0,0,1
2114,1,-20.33333333,-59.8493576,0,0,1
2115,1,-23.66666667,-60.95769938,0,0,0
2116,1,50.83333333,176.1195963,0,0,0
2117,1,-3.35,-52.53093555,0,0,1
2118,1,2645,37.888786,0,1,1
2119,1,49.71666667,-59.86570211,0,0,1
2120,1,-41.16666667,1.669995166,0,1,1
2121,1,65.66666667,-47.8583777,0,0,1
2122,1,-11.5,-298.542681,0,0,1
2123,1,73.01666667,-59.72757435,0,0,1
2124,1,309.1,-32.64536447,0,1,1
2125,1,1351.5,163.5255442,0,1,0
2126,1,-115.5,11.40857902,0,0,1
2127,1,-39.33333333,-63.28600971,0,1,1
2128,1,-183.8333333,-59.71784623,0,0,1
2129,1,-81.83333333,-50.73093232,0,0,1
2130,1,-378,-60,0,0,1
2131,1,77.68333333,-243.8331145,1,0,1
2132,1,341.3333333,-138.9528807,0,0,1
2133,1,-102.1666667,-56.3622388,0,0,1
2134,1,-50,-704,0,0,1
2135,1,110,-44.10203856,0,0,1
2136,1,-349.6666667,-59.79619104,0,0,1
2137,1,45.16666667,-132.5666714,0,0,0
2138,1,-335.8333333,-59.8396023,0,0,1
2139,1,-151.1666667,-59.72717408,0,0,1
2140,1,34.83333333,4.86408404,0,0,0
2141,1,379.8333333,110.4375368,0,0,0
2142,1,-110.3333333,-59.79477674,0,0,1
2143,1,-379.5,-60,0,0,1
2144,1,12,-59.99996281,0,0,1
2145,1,130.1666667,46.45798159,0,0,1
2146,1,59.33333333,77.99290716,0,0,0
2147,1,-144.5,-59.86103334,0,0,1
2148,1,-24.33333333,-296.6074989,0,0,1
2149,1,-197.1666667,-18.26424821,0,0,1
2150,1,77.83333333,557.8833615,0,1,0
2151,1,-274.8333333,-59.86876694,0,0,1
2152,1,-50,-300,0,0,1
2153,1,90.33333333,66.13810862,0,1,0
2154,1,486.3333333,38.65009066,0,1,1
2155,1,104.5,107.688755,0,0,0
2156,1,235,258.5042953,0,0,0
2157,2,380.1666667,356.1199623,0,1,0
2158,2,-42.16666667,-229.4837818,0,1,0
2159,1,370.8333333,7.841108266,0,1,0
2160,1,547.8333333,-107.2608845,0,1,1
2161,2,-164.5,-304.797367,0,1,1
2162,2,2256.333333,27.36144583,0,1,0
2163,2,567.9666667,-152.1331507,0,1,1
2164,1,-48.16666667,-75.82987865,0,1,1
2165,1,-47.5,-10.09175968,0,1,1
2166,2,135.5,-119.4705042,0,1,0
2167,1,141.3333333,-144.2311733,0,1,0
2168,1,875.6666667,-40.53612563,0,1,0
2169,1,566,-11.41777125,0,1,0
2170,1,4253.333333,-34.06320691,0,0,1
2171,1,638.3333333,-696.8751178,1,0,0
2172,1,715,27.6869605,0,1,0
2173,1,2510,-100.9340261,0,0,1
2174,1,-359,-59.76781547,0,0,1
2175,1,-30,-300,0,0,1
2176,1,-179.3333333,-60,0,0,1
2177,1,-199.8333333,-59.90558497,0,0,1
2178,1,378.3333333,-59.82347341,0,0,1
2179,1,-140,-60,0,0,1
2180,1,-125.6666667,-59.99798991,0,0,1
2181,1,817.8333333,-59.51728482,0,0,1
2182,1,-144.6666667,-59.33544397,0,0,1
2183,1,-35,-296.4885674,0,0,1
2184,1,455.8333333,29.51317583,0,1,0
2185,1,-26.33333333,57.28640436,0,0,0
2186,1,-45.33333333,-197.672012,0,0,1
2187,1,-99.21666667,-59.81573885,0,0,1
2188,1,1840.166667,74.85727475,0,0,1
2189,1,403.8333333,83.78455489,0,0,0
2190,1,-380,-59.49030256,0,0,1
2191,1,583.3333333,-3.245098548,0,0,0
2192,1,459.55,-25.33137139,0,0,1
2193,2,632.5,-219.6456115,0,1,0
2194,1,-22.16666667,-5.981594306,0,0,0
2195,1,-200,-153,0,0,1
2196,1,-326.8333333,-59.85422554,0,0,1
2197,1,-124.3333333,-27.90777686,0,1,1
2198,1,-146.8666667,-59.95363903,0,0,1
2199,1,-50,-294.1799202,0,0,1
2200,1,-247.5,-59.82456519,0,0,1
2201,1,-44.33333333,-102.7822849,0,0,1
2202,1,-44.33333333,-57.95433736,0,0,0
2203,1,2.5,-236.5454153,0,0,1
2204,1,-93.33333333,-59.89568338,0,0,1
2205,1,-200,-1835,0,0,1
2206,1,-42.83333333,-106.409714,0,0,1
2207,2,247.1666667,-168.7597653,0,1,1
2208,1,108.5,-77.21488074,1,1,0
2209,1,711.8333333,248.0580235,0,1,0
2210,1,164.1666667,-267.9109374,0,1,0
2211,1,-227,-39.75663726,0,1,1
2212,2,-88.33333333,-525.9831838,0,0,0
2213,1,133.1666667,-291.6155723,0,1,0
2214,2,1067.666667,-965.5666802,0,0,0
2215,1,-50,-212.1389542,0,1,1
2216,1,560,-60,0,0,1
2217,1,-231.8333333,-59.33089785,0,0,1
2218,1,4206.166667,-37.6817001,0,1,1
2219,1,-39.83333333,-161.7971287,0,0,1
2220,1,524.2166667,-139.6076065,0,1,1
2221,1,-166.1666667,-46.34488825,0,0,1
2222,1,-379,-59.49348712,0,0,1
2223,1,-211.6666667,-76.64617515,0,0,1
2224,1,-50,-939,0,0,1
2225,1,123.5,-78.79064119,0,0,1
2226,1,2782,-60,0,0,1
2227,1,-199.5,-59.73172235,0,0,1
2228,1,-89.83333333,-59.6508824,0,0,1
2229,1,870.3333333,-57.48879595,0,0,1
2230,1,190.6666667,11.31518323,0,0,0
2231,1,2278,-39.94253922,0,1,1
2232,1,-49.83333333,-266.5485525,0,0,1
2233,1,-324.3333333,-58.55586338,0,0,1
2234,1,-367.3333333,-59.75301352,0,0,1
2235,1,-54.66666667,-44.35488701,0,0,1
2236,1,129.8333333,-59.77337985,0,0,1
2237,1,4277,-59.96765041,0,0,1
2238,1,753.6666667,-143.0625648,0,1,1
2239,1,-104.3333333,-60,0,0,1
2240,1,-50,-889,0,0,1
2241,1,-54.8,-59.9953752,0,0,1
2242,2,417,120.3785496,0,0,1
2243,1,-30.16666667,-23.17691352,0,0,1
2244,1,1195.5,-54.28425728,0,0,1
2245,1,42.83333333,-47.50810467,0,0,1
2246,1,-21.5,-140.1248626,0,0,1
2247,1,-38.33333333,177.7790883,0,0,0
2248,1,-43,-297.2050734,0,0,1
2249,1,278.1666667,-2.243111749,0,1,0
2250,1,1208.5,-54.50061234,0,0,1
2251,1,-195.1666667,0.859183243,0,0,0
2252,1,-50,-298.2442665,0,0,1
2253,1,-98.5,-50.76088064,0,0,1
2254,1,-116.8333333,-171.9454998,0,0,1
2255,1,15.16666667,-86.71845566,0,0,1
2256,1,-50,-1745,0,0,1
2257,1,-35.25,-269.2473235,0,0,1
2258,1,-49.66666667,-258.3707085,0,0,1
2259,1,-304.5,-59.99254998,0,0,1
2260,1,606,168.8223151,0,0,0
2261,1,1345.833333,-237.0264808,0,0,1
2262,1,-41,-119.2489308,0,0,1
2263,1,-18.16666667,-225.4863103,0,0,1
2264,1,41.16666667,-25.42638571,0,0,1
2265,1,-50,-760,0,0,1
2266,1,405.5,126.2947461,1,0,0
2267,1,-5.5,-283.8630599,0,0,1
2268,1,1664.833333,-59.63021898,0,0,1
2269,1,-40,-59.8276153,0,0,1
2270,1,2833.5,-59.91794472,0,0,1
2271,1,-379.3333333,-58.88531327,0,0,1
2272,1,-158.9,-59.8615378,1,0,1
2273,1,83,-59.93009212,0,0,1
2274,1,190.6666667,-52.82364993,0,0,1
2275,1,-33,-110.2278244,0,0,1
2276,1,-22.66666667,-197.8679786,0,0,1
2277,2,-187.1666667,-655.5017467,0,1,1
2278,1,-1.666666667,-50.52529118,0,0,1
2279,1,-81.33333333,-12.00911479,0,0,1
2280,1,517.8333333,-59.67212353,0,0,1
2281,1,585.1666667,686.1498311,0,0,0
2282,2,426.6666667,-41.40548195,0,1,1
2283,1,-367.8333333,-57.36556946,0,0,1
2284,1,-50,-441,0,0,1
2285,1,3015.166667,-57.74746525,0,1,1
2286,1,1124,-59.8439168,0,0,1
2287,1,-169.5,-59.575701,0,0,1
2288,1,-123.8333333,-149.0716729,0,0,0
2289,1,-134.8333333,143.0556641,0,0,1
2290,1,-32.66666667,-59.98120737,0,0,1
2291,1,23,-52.88088348,0,0,1
2292,1,144.1666667,-52.538633,0,0,1
2293,1,1260,-59.81277394,0,0,1
2294,1,-200,-1267,0,0,1
2295,1,-107,-58.05729051,0,0,1
2296,1,2712.833333,-58.10806115,0,0,1
2297,1,251.5,178.9668158,0,1,0
2298,1,7.5,-227.2394131,0,0,1
2299,1,-198.1666667,-59.89621115,0,0,1
2300,1,698.5,-35.05209342,0,0,1
2301,1,-208.6666667,-350.5692602,0,0,0
2302,1,-55.38333333,-20.8299843,0,1,1
2303,1,397.5,-21.80533576,0,1,1
2304,1,941,60.58498298,0,0,0
2305,1,1653.333333,187.286031,0,1,0
2306,1,-139.8333333,2.912851594,0,0,1
2307,2,259.6666667,396.1486515,0,1,0
2308,1,-127.3333333,-27.31265775,0,0,1
2309,1,-3,-49.93311405,0,0,1
2310,1,1044.5,-91.37264651,0,0,1
2311,1,-35,-57.10112832,0,0,1
2312,1,2156.5,367.9838715,0,1,1
2313,1,-4.166666667,-54.67696738,0,0,1
2314,1,497.5,-11.96939568,0,1,0
2315,1,294.5,-47.0358774,0,0,1
2316,1,21.93333333,-200.4563489,0,0,1
2317,1,-180.6666667,-59.80485935,0,0,1
2318,1,-377.6666667,-60,0,0,1
2319,1,120,-296.273428,0,1,1
2320,1,145,-49.56518156,0,0,1
2321,1,192.9666667,-59.78665863,0,0,1
2322,1,63.33333333,-242.2008352,0,0,1
2323,1,-268.6666667,-60,0,0,1
2324,1,-171.1666667,-11.6172201,0,0,1
2325,1,-102.5,-59.83183098,0,0,1
2326,1,75.16666667,-92.4698289,0,0,0
2327,1,1849,-82.8273844,0,0,1
2328,1,731.3333333,-51.96209327,0,0,1
2329,1,108,-79.9030337,0,0,0
2330,2,2821.666667,-21.14872304,0,1,0
2331,1,-340.8333333,-51.16487622,0,0,1
2332,1,276,-37.4609734,0,0,0
2333,1,2287.666667,-8.135186186,1,1,0
2334,1,-111,-60,0,0,1
2335,1,21,-50.08704177,0,0,1
2336,1,177.6666667,-79.32267565,0,1,0
2337,1,2920,-59.58561691,0,0,1
2338,1,-247.6666667,-57.84249081,0,1,1
2339,1,1059.066667,-59.95064783,0,1,1
2340,1,344.8333333,-74.66418769,0,0,1
2341,1,1032.5,-26.17665148,0,1,1
2342,1,-77.5,-59.88876568,0,1,0
2343,1,-196.5,-59.99920845,0,0,1
2344,1,-196.5,-47.3337245,0,0,1
2345,1,-204.8333333,-60,0,0,1
2346,1,-20,-60,0,0,1
2347,1,-20,-36.34403324,0,0,1
2348,1,83.16666667,-59.78768054,0,0,1
2349,1,-150,-186.985693,0,1,1
2350,1,-14.66666667,-279.5302826,0,0,1
2351,1,308.5,27.14473162,0,0,0
2352,1,-46.5,13.32324241,0,1,0
2353,1,-248.5,-59.85992406,0,0,1
2354,1,-46.66666667,-297.5226978,0,0,1
2355,1,-350,-60,0,0,1
2356,1,-154.4333333,-35.99647207,0,0,1
2357,1,-98.2,-59.99921929,0,0,1
2358,1,-380,-1112,0,0,1
2359,1,-79.5,-59.880026,0,0,1
2360,1,2542.666667,-33.95448751,0,0,1
2361,1,226.8333333,-94.74866408,0,1,0
2362,1,-171.3333333,-59.98933177,0,0,1
2363,1,275.5,144.4175813,0,1,0
2364,1,19.33333333,-246.9978692,0,0,1
2365,1,-379.1666667,-59.99852562,0,0,1
2366,1,-11.16666667,-257.9421654,0,0,1
2367,1,7.333333333,-62.58024021,0,1,0
2368,1,-31.75,-299.1881104,0,0,1
2369,1,-61.15,-59.83153142,0,0,1
2370,1,268,-98.65400574,0,0,1
2371,1,109.8333333,-56.62519568,1,0,1
2372,1,-369.6666667,-39.3441078,0,0,1
2373,1,-142.6666667,-59.77624911,0,0,1
2374,1,-165,-58.14494514,0,0,1
2375,1,492.1666667,592.5500422,0,1,0
2376,1,1144.5,72.5350727,1,0,0
2377,1,-195.5,-59.86789405,0,0,1
2378,1,1015.833333,-64.34911357,0,1,0
2379,1,-200,-1459,0,0,1
2380,1,-80.16666667,-52.97013378,0,0,1
2381,1,1043.983333,-15.80821668,0,0,1
2382,1,-200,-1030,0,0,1
2383,1,135.5,-152.3286537,0,0,0
2384,1,-119.8333333,-59.94266685,0,0,1
2385,1,-39.33333333,-35.87182856,0,0,1
2386,1,-185,-57.13489094,0,0,1
2387,1,-244.3333333,-59.63797069,0,0,1
2388,1,-377.1666667,-13.02780018,0,0,1
2389,1,103.1666667,-56.36382008,0,0,1
2390,1,1204.333333,-998.577898,0,0,1
2391,1,-362.3333333,-59.93260498,0,0,1
2392,1,81.16666667,-267.3568134,0,0,1
2393,1,149.4833333,3.722368876,0,0,1
2394,1,1468.166667,9.568479174,0,0,1
2395,1,-57.66666667,-59.88936911,0,0,1
2396,1,-379.8333333,-60,0,0,1
2397,1,424,-59.99931622,0,0,1
2398,1,181.1666667,114.6651225,0,0,0
2399,1,1174,-298.7737241,0,0,1
2400,1,-136.3333333,-57.80984942,0,0,1
2401,1,-48.16666667,-286.1342136,0,0,1
2402,1,-1.833333333,-299.1228685,0,0,1
2403,1,-379.6666667,-60,0,0,1
2404,1,-373.1666667,-60,0,0,1
2405,1,2052.333333,-53.94217806,0,0,1
2406,1,-93.66666667,-60,0,0,1
2407,1,-66.83333333,-59.49135269,0,0,1
2408,1,188.1666667,2568.704293,0,0,1
2409,1,255.6666667,-271.5107027,0,0,1
2410,1,382.6333333,-187.5649404,0,1,1
2411,1,-155,-56.80406952,0,0,1
2412,1,213.3333333,-59.8066173,0,0,1
2413,1,-50,-1288,0,0,1
2414,1,-15.16666667,-59.83024372,0,0,1
2415,1,-160,-59.99399185,0,0,1
2416,1,37.33333333,22.99097352,0,1,0
2417,1,-142.3333333,-58.94835281,0,0,1
2418,1,-366.6666667,-59.99911699,0,0,1
2419,1,109.1666667,-51.46003437,0,0,1
2420,1,175.8333333,-54.9152995,0,0,1
2421,1,448,215.0805739,0,1,0
2422,1,312.8333333,8.032009204,0,1,0
2423,1,-194,-40.77720368,0,0,1
2424,1,-200,-959,0,0,1
2425,1,42.5,-59.9893407,0,0,1
2426,1,460,-291.3324146,0,0,1
2427,1,-30.66666667,-241.5355238,0,0,1
2428,1,-152,-60,0,0,1
2429,1,143.15,67.96191059,0,0,1
2430,1,-155.3333333,-30.43602905,0,0,1
2431,1,59.5,-242.3074852,0,0,0
2432,1,-44.5,97.41703569,0,1,1
2433,1,411.1666667,44.63758917,0,1,0
2434,1,328.6666667,104.7464421,0,1,0
2435,1,-10,-297.0056562,0,1,1
2436,1,-200,-1450,0,0,1
2437,1,100,-194.4405651,0,0,1
2438,1,203.8333333,1677.149931,0,1,1
2439,1,190.8333333,-49.70078648,0,0,0
2440,1,3384.666667,-79.85486878,0,1,0
2441,1,173.1666667,-26.37482055,0,1,1
2442,1,2140,-111.447144,0,1,1
2443,1,-5.5,-186.7745642,0,1,0
2444,1,59.16666667,19.20336176,0,1,1
2445,1,200.1666667,-1.230128693,0,1,1
2446,1,1008,-46.27602241,0,1,1
2447,1,30,24.87524406,0,0,1
2448,1,1527,-1368,0,0,1
2449,1,540,142.2281062,0,1,0
2450,1,-115.1666667,-39.55782327,0,0,1
2451,3,215.6666667,112.701244,0,0,0
2452,1,257.5,281.795277,0,0,0
2453,2,70.5,125.0275511,0,0,0
2454,1,735.5,71.39942087,0,1,0
2455,1,2.333333333,-35.56582117,0,1,1
2456,1,596.6666667,7.654231486,0,1,0
2457,1,-200,-59.99951172,0,0,1
2458,1,-78.83333333,-59.40712891,0,0,1
2459,3,-763.6666667,-677.7253236,0,0,0
2460,1,1592.5,-1.945209501,0,0,1
2461,1,167.6666667,46.2674395,0,1,0
2462,1,-140,-60,0,0,1
2463,1,-320,-60,0,0,1
2464,1,34.83333333,-60,0,0,1
2465,1,-59.83333333,-59.91088017,0,0,1
2466,1,-39.66666667,-127.9315147,0,0,1
2467,1,-144.6666667,-6.470328765,0,0,1
2468,1,74.83333333,-24.6614319,0,1,1
2469,1,488.1666667,18.30782523,0,0,0
2470,1,82.5,12.79775377,0,0,1
2471,1,-50,-300,0,0,1
2472,1,72.16666667,-57.83326697,0,0,1
2473,1,342.3333333,31.46572287,0,1,0
2474,1,-50,-290.6458278,0,0,1
2475,1,-140,-60,0,0,1
2476,1,-76.5,-13.44377438,0,0,1
2477,1,-232,-59.77714548,0,0,1
2478,1,-140,-60,0,0,1
2479,1,-20,-300,0,0,1
2480,1,-218.5,-54.49999412,0,0,1
2481,1,-243.3333333,-59.85018539,0,0,1
2482,1,-82.33333333,-58.88291955,0,0,1
2483,1,-4.5,-44.25913556,0,0,1
2484,1,73.83333333,83.79980212,0,0,1
2485,1,-369.8333333,-59.96268209,0,0,1
2486,1,-12.83333333,-60,0,0,1
2487,1,-177.6666667,-58.63599849,0,0,1
2488,1,-290.3333333,-111.1546794,0,0,1
2489,1,10,-300,0,0,1
2490,1,-50,-299.4392328,0,0,1
2491,1,-376.3333333,-60,0,0,1
2492,1,7.033333333,-59.17197871,0,0,1
2493,1,-180,-50.52935479,0,0,1
2494,1,-224,-60,0,0,1
2495,1,-50,-299.6054592,0,0,1
2496,1,-188.3333333,-14.64151157,0,0,1
2497,1,-230.2833333,-59.94031151,0,0,1
2498,1,-144,-59.63139135,0,0,1
2499,1,-50,-1619,0,0,1
2500,1,-170,-60,0,0,1
2501,1,1212.5,13.54654182,0,1,1
2502,1,302.1666667,4.558869746,0,1,1
2503,1,216.8333333,-8.828508909,0,1,1
2504,1,-24.16666667,-127.5812519,0,0,0
2505,1,247.6666667,-84.39258975,0,1,0
2506,2,-329.1666667,-49.31510876,0,0,0
2507,1,110.7,-173.2480968,0,0,1
2508,1,2114,-188.9718688,0,0,1
2509,1,10,-300,0,0,1
2510,1,-42.16666667,-298.7987869,0,0,1
2511,1,-320,-60,0,0,1
2512,1,2889.166667,-54.00879637,0,1,0
2513,1,126.4,-14.16860708,0,0,1
2514,1,381,-108.7409758,0,1,1
2515,1,341,144.6439394,0,1,0
2516,1,-380,-60,0,0,1
2517,1,780.5,-60,0,0,1
2518,1,-71,-36.4009819,0,0,1
2519,1,355.6666667,172.1358489,0,1,0
2520,1,152.3333333,162.1239714,0,1,0
2521,2,-116.6666667,178.7779458,0,1,1
2522,1,1613.666667,202.7071851,0,1,1
